fsid,name,fips,lsad,longitude,latitude,properties,atRisk,bounding
39037,Darke County,39037,None,-84.619319136,40.133223975,30034,2548,|[[[-84.81244, 39.916481], [-84.425902, 39.916481], [-84.425902, 40.354259], [-84.81244, 40.354259], [-84.81244, 39.916481]]]|
39039,Defiance County,39039,None,-84.490495121,41.323916096,26349,6172,|[[[-84.804063, 41.16543], [-84.22735, 41.16543], [-84.22735, 41.427818], [-84.804063, 41.427818], [-84.804063, 41.16543]]]|
39041,Delaware County,39041,None,-83.004885357,40.278393617,85843,5893,|[[[-83.249626, 40.125855], [-82.744931, 40.125855], [-82.744931, 40.443989], [-83.249626, 40.443989], [-83.249626, 40.125855]]]|
39043,Erie County,39043,None,-82.576315092,41.470572644,45896,5062,|[[[-82.952936, 41.283554], [-82.342314, 41.283554], [-82.342314, 41.700057], [-82.952936, 41.700057], [-82.952936, 41.283554]]]|
39045,Fairfield County,39045,None,-82.630588918,39.751598854,71038,8753,|[[[-82.842953, 39.554445], [-82.366051, 39.554445], [-82.366051, 39.941162], [-82.842953, 39.941162], [-82.842953, 39.554445]]]|
39047,Fayette County,39047,None,-83.456097278,39.559883003,17706,1977,|[[[-83.670196, 39.377354], [-83.252435, 39.377354], [-83.252435, 39.716883], [-83.670196, 39.716883], [-83.670196, 39.377354]]]|
39049,Franklin County,39049,None,-83.00929814,39.96954599,437606,29195,|[[[-83.260877, 39.794996], [-82.761827, 39.794996], [-82.761827, 40.143087], [-83.260877, 40.143087], [-83.260877, 39.794996]]]|
39051,Fulton County,39051,None,-84.130079524,41.60179891,23110,2086,|[[[-84.399551, 41.485519], [-83.877368, 41.485519], [-83.877368, 41.720212], [-84.399551, 41.720212], [-84.399551, 41.485519]]]|
39053,Gallia County,39053,None,-82.316909885,38.824674914,24442,8718,|[[[-82.582683, 38.582783], [-82.095465, 38.582783], [-82.095465, 39.035079], [-82.582683, 39.035079], [-82.582683, 38.582783]]]|
39055,Geauga County,39055,None,-81.178654604,41.499541659,50733,2863,|[[[-81.391945, 41.347319], [-81.002757, 41.347319], [-81.002757, 41.715137], [-81.391945, 41.715137], [-81.391945, 41.347319]]]|
39057,Greene County,39057,None,-83.889886752,39.69148045,74778,5199,|[[[-84.114195, 39.550254], [-83.64661, 39.550254], [-83.64661, 39.850458], [-84.114195, 39.850458], [-84.114195, 39.550254]]]|
39059,Guernsey County,39059,None,-81.494256221,40.052053649,40384,4854,|[[[-81.728611, 39.839104], [-81.225924, 39.839104], [-81.225924, 40.222468], [-81.728611, 40.222468], [-81.728611, 39.839104]]]|
39061,Hamilton County,39061,None,-84.542769713,39.195533019,418471,45266,|[[[-84.820305, 39.021534], [-84.256506, 39.021534], [-84.256506, 39.312056], [-84.820305, 39.312056], [-84.820305, 39.021534]]]|
39063,Hancock County,39063,None,-83.666535814,41.001935244,37919,8154,|[[[-83.881156, 40.818134], [-83.420319, 40.818134], [-83.420319, 41.168537], [-83.881156, 41.168537], [-83.881156, 40.818134]]]|
39065,Hardin County,39065,None,-83.659435017,40.661510323,25337,3581,|[[[-83.880408, 40.504019], [-83.415303, 40.504019], [-83.415303, 40.819919], [-83.880408, 40.819919], [-83.880408, 40.504019]]]|
39067,Harrison County,39067,None,-81.091135877,40.293838935,17618,2806,|[[[-81.339565, 40.159495], [-80.865504, 40.159495], [-80.865504, 40.433486], [-81.339565, 40.433486], [-81.339565, 40.159495]]]|
39069,Henry County,39069,None,-84.068230421,41.333885166,19402,4931,|[[[-84.341926, 41.165862], [-83.881134, 41.165862], [-83.881134, 41.487578], [-84.341926, 41.487578], [-84.341926, 41.165862]]]|
39071,Highland County,39071,None,-83.600972097,39.184740343,32316,2403,|[[[-83.872214, 39.01889], [-83.343479, 39.01889], [-83.343479, 39.378736], [-83.872214, 39.378736], [-83.872214, 39.01889]]]|
39073,Hocking County,39073,None,-82.479253562,39.497023837,20369,4701,|[[[-82.748591, 39.361566], [-82.159161, 39.361566], [-82.159161, 39.661704], [-82.748591, 39.661704], [-82.748591, 39.361566]]]|
39075,Holmes County,39075,None,-81.929359499,40.561195332,27375,3650,|[[[-82.220737, 40.443866], [-81.649199, 40.443866], [-81.649199, 40.668411], [-82.220737, 40.668411], [-82.220737, 40.443866]]]|
39077,Huron County,39077,None,-82.598408277,41.146153927,39824,4225,|[[[-82.841475, 40.992909], [-82.336496, 40.992909], [-82.336496, 41.290023], [-82.841475, 41.290023], [-82.841475, 40.992909]]]|
39079,Jackson County,39079,None,-82.618382939,39.019672189,29594,4860,|[[[-82.80709, 38.844478], [-82.424677, 38.844478], [-82.424677, 39.207967], [-82.80709, 39.207967], [-82.80709, 38.844478]]]|
39081,Jefferson County,39081,None,-80.760972299,40.385019513,55942,12518,|[[[-80.941911, 40.155111], [-80.594664, 40.155111], [-80.594664, 40.599404], [-80.941911, 40.599404], [-80.941911, 40.155111]]]|
39083,Knox County,39083,None,-82.42153375,40.398765245,41364,4537,|[[[-82.750747, 40.239071], [-82.179069, 40.239071], [-82.179069, 40.573112], [-82.750747, 40.573112], [-82.750747, 40.239071]]]|
39085,Lake County,39085,None,-81.250939242,41.910352134,109691,10117,|[[[-81.495181, 41.56967], [-81.002116, 41.56967], [-81.002116, 42.251602], [-81.495181, 42.251602], [-81.495181, 41.56967]]]|
39087,Lawrence County,39087,None,-82.53675241,38.598469246,54570,24260,|[[[-82.815979, 38.403423], [-82.28727, 38.403423], [-82.28727, 38.849073], [-82.815979, 38.849073], [-82.815979, 38.403423]]]|
39089,Licking County,39089,None,-82.483100924,40.091607924,81154,9326,|[[[-82.782495, 39.91326], [-82.182823, 39.91326], [-82.182823, 40.276996], [-82.782495, 40.276996], [-82.782495, 39.91326]]]|
39091,Logan County,39091,None,-83.765871762,40.388452981,36171,4277,|[[[-84.014763, 40.22937], [-83.520036, 40.22937], [-83.520036, 40.538708], [-84.014763, 40.538708], [-84.014763, 40.22937]]]|
39093,Lorain County,39093,None,-82.15149048,41.452511524,165730,13291,|[[[-82.348183, 41.063537], [-81.87696, 41.063537], [-81.87696, 41.877845], [-82.348183, 41.877845], [-82.348183, 41.063537]]]|
39095,Lucas County,39095,None,-83.468274782,41.684190704,192200,24497,|[[[-83.883234, 41.414135], [-82.995572, 41.414135], [-82.995572, 41.95941], [-83.883234, 41.95941], [-83.883234, 41.414135]]]|
39097,Madison County,39097,None,-83.400198828,39.894029819,21515,1718,|[[[-83.653386, 39.695438], [-83.206273, 39.695438], [-83.206273, 40.111486], [-83.653386, 40.111486], [-83.653386, 39.695438]]]|
39099,Mahoning County,39099,None,-80.77629506,41.014640114,159521,7270,|[[[-81.086726, 40.899773], [-80.518815, 40.899773], [-80.518815, 41.134475], [-81.086726, 41.134475], [-81.086726, 40.899773]]]|
39101,Marion County,39101,None,-83.160871206,40.587191005,34620,3961,|[[[-83.420284, 40.433795], [-82.858302, 40.433795], [-82.858302, 40.705019], [-83.420284, 40.705019], [-83.420284, 40.433795]]]|
39103,Medina County,39103,None,-81.899709385,41.117589382,83537,5221,|[[[-82.173373, 40.988196], [-81.68495, 40.988196], [-81.68495, 41.277254], [-82.173373, 41.277254], [-82.173373, 40.988196]]]|
39105,Meigs County,39105,None,-82.022900501,39.082240865,27492,11267,|[[[-82.323894, 38.873869], [-81.742153, 38.873869], [-81.742153, 39.205494], [-82.323894, 39.205494], [-82.323894, 38.873869]]]|
39107,Mercer County,39107,None,-84.629360342,40.540011365,25948,2340,|[[[-84.804235, 40.351721], [-84.431632, 40.351721], [-84.431632, 40.728306], [-84.804235, 40.728306], [-84.804235, 40.351721]]]|
39109,Miami County,39109,None,-84.22887177,40.053475508,51518,6868,|[[[-84.436332, 39.87981], [-84.022919, 39.87981], [-84.022919, 40.200004], [-84.436332, 40.200004], [-84.436332, 39.87981]]]|
39111,Monroe County,39111,None,-81.082917709,39.727347081,16365,3062,|[[[-81.319125, 39.539886], [-80.821279, 39.539886], [-80.821279, 39.869471], [-81.319125, 39.869471], [-81.319125, 39.539886]]]|
39113,Montgomery County,39113,None,-84.290650203,39.754609343,274173,29004,|[[[-84.485653, 39.577983], [-84.051012, 39.577983], [-84.051012, 39.92297], [-84.485653, 39.92297], [-84.485653, 39.577983]]]|
39115,Morgan County,39115,None,-81.852661901,39.620373474,19384,4053,|[[[-82.080224, 39.449172], [-81.586132, 39.449172], [-81.586132, 39.77096], [-82.080224, 39.77096], [-82.080224, 39.449172]]]|
39117,Morrow County,39117,None,-82.794067788,40.524086523,26751,2164,|[[[-83.022079, 40.345076], [-82.623609, 40.345076], [-82.623609, 40.71273], [-83.022079, 40.71273], [-83.022079, 40.345076]]]|
39119,Muskingum County,39119,None,-81.944382661,39.965421851,56957,9217,|[[[-82.233974, 39.755572], [-81.691104, 39.755572], [-81.691104, 40.16688], [-82.233974, 40.16688], [-82.233974, 39.755572]]]|
39121,Noble County,39121,None,-81.455560606,39.765958869,15479,2521,|[[[-81.697461, 39.583318], [-81.23405, 39.583318], [-81.23405, 39.953633], [-81.697461, 39.953633], [-81.697461, 39.583318]]]|
39123,Ottawa County,39123,None,-83.019977892,41.593900709,41210,7289,|[[[-83.415941, 41.457166], [-82.616147, 41.457166], [-82.616147, 41.828969], [-83.415941, 41.828969], [-83.415941, 41.457166]]]|
39125,Paulding County,39125,None,-84.580194559,41.11662083,9360,1346,|[[[-84.803552, 40.989269], [-84.341564, 40.989269], [-84.341564, 41.253485], [-84.803552, 41.253485], [-84.803552, 40.989269]]]|
39127,Perry County,39127,None,-82.236137928,39.737148311,24496,3912,|[[[-82.472402, 39.550217], [-82.024219, 39.550217], [-82.024219, 39.93038], [-82.472402, 39.93038], [-82.472402, 39.550217]]]|
39129,Pickaway County,39129,None,-83.024391632,39.641941097,28077,2642,|[[[-83.266737, 39.468062], [-82.731518, 39.468062], [-82.731518, 39.812503], [-83.266737, 39.812503], [-83.266737, 39.468062]]]|
39131,Pike County,39131,None,-83.066854156,39.077371442,24089,4989,|[[[-83.385637, 38.948073], [-82.785891, 38.948073], [-82.785891, 39.197585], [-83.385637, 39.197585], [-83.385637, 38.948073]]]|
39133,Portage County,39133,None,-81.197403739,41.167682841,73206,5455,|[[[-81.393348, 40.987777], [-81.001695, 40.987777], [-81.001695, 41.348272], [-81.393348, 41.348272], [-81.393348, 40.987777]]]|
39135,Preble County,39135,None,-84.648014666,39.741527064,24453,2187,|[[[-84.815164, 39.5666], [-84.478797, 39.5666], [-84.478797, 39.918491], [-84.815164, 39.918491], [-84.815164, 39.5666]]]|
39137,Putnam County,39137,None,-84.131731929,41.022080727,29817,4155,|[[[-84.399486, 40.859099], [-83.880423, 40.859099], [-83.880423, 41.167824], [-84.399486, 41.167824], [-84.399486, 40.859099]]]|
39139,Richland County,39139,None,-82.536484395,40.774684338,73089,6602,|[[[-82.727164, 40.549879], [-82.336895, 40.549879], [-82.336895, 40.995638], [-82.727164, 40.995638], [-82.727164, 40.549879]]]|
39141,Ross County,39141,None,-83.057025581,39.337627729,42302,7680,|[[[-83.394005, 39.167768], [-82.740615, 39.167768], [-82.740615, 39.516249], [-83.394005, 39.516249], [-83.394005, 39.167768]]]|
39143,Sandusky County,39143,None,-83.14391569,41.357416427,32893,7440,|[[[-83.419843, 41.252955], [-82.840087, 41.252955], [-82.840087, 41.501189], [-83.419843, 41.501189], [-83.419843, 41.252955]]]|
39145,Scioto County,39145,None,-82.992831025,38.803961942,56941,17715,|[[[-83.270817, 38.570802], [-82.650039, 38.570802], [-82.650039, 39.015791], [-83.270817, 39.015791], [-83.270817, 38.570802]]]|
39147,Seneca County,39147,None,-83.127705441,41.123879577,35843,6987,|[[[-83.421299, 40.991889], [-82.829512, 40.991889], [-82.829512, 41.256903], [-83.421299, 41.256903], [-83.421299, 40.991889]]]|
39149,Shelby County,39149,None,-84.204742782,40.331525183,30915,3626,|[[[-84.434631, 40.183945], [-84.001937, 40.183945], [-84.001937, 40.483242], [-84.434631, 40.483242], [-84.434631, 40.183945]]]|
39151,Stark County,39151,None,-81.36563635,40.813887871,202452,19863,|[[[-81.650048, 40.635106], [-81.086312, 40.635106], [-81.086312, 40.988717], [-81.650048, 40.988717], [-81.650048, 40.635106]]]|
39153,Summit County,39153,None,-81.532167006,41.125978641,259309,19254,|[[[-81.688491, 40.906504], [-81.391532, 40.906504], [-81.391532, 41.351168], [-81.688491, 41.351168], [-81.688491, 40.906504]]]|
39155,Trumbull County,39155,None,-80.761160266,41.317174091,134489,10798,|[[[-81.003356, 41.133192], [-80.518705, 41.133192], [-80.518705, 41.501687], [-81.003356, 41.501687], [-81.003356, 41.133192]]]|
39157,Tuscarawas County,39157,None,-81.473769552,40.440959915,59795,11419,|[[[-81.712288, 40.214253], [-81.264744, 40.214253], [-81.264744, 40.66692], [-81.712288, 40.66692], [-81.712288, 40.214253]]]|
39159,Union County,39159,None,-83.371581118,40.299403374,30168,2707,|[[[-83.551338, 40.106927], [-83.169886, 40.106927], [-83.169886, 40.507047], [-83.551338, 40.507047], [-83.551338, 40.106927]]]|
39161,Van Wert County,39161,None,-84.586099125,40.85539824,19296,2890,|[[[-84.803257, 40.684755], [-84.340101, 40.684755], [-84.340101, 40.990315], [-84.803257, 40.990315], [-84.803257, 40.684755]]]|
39163,Vinton County,39163,None,-82.485350057,39.250984979,12768,2181,|[[[-82.762892, 39.027674], [-82.260243, 39.027674], [-82.260243, 39.395767], [-82.762892, 39.395767], [-82.762892, 39.027674]]]|
39165,Warren County,39165,None,-84.166755411,39.427584855,100097,7575,|[[[-84.365232, 39.255068], [-83.977005, 39.255068], [-83.977005, 39.589493], [-84.365232, 39.589493], [-84.365232, 39.255068]]]|
39167,Washington County,39167,None,-81.495254428,39.455316193,57840,20647,|[[[-81.853668, 39.215905], [-81.036791, 39.215905], [-81.036791, 39.645976], [-81.853668, 39.645976], [-81.853668, 39.215905]]]|
39169,Wayne County,39169,None,-81.888031346,40.828867381,56975,4585,|[[[-82.129334, 40.666664], [-81.647564, 40.666664], [-81.647564, 40.991807], [-82.129334, 40.991807], [-82.129334, 40.666664]]]|
39171,Williams County,39171,None,-84.588137894,41.560287579,25456,2169,|[[[-84.806209, 41.426027], [-84.341664, 41.426027], [-84.341664, 41.705816], [-84.806209, 41.705816], [-84.806209, 41.426027]]]|
39173,Wood County,39173,None,-83.622977927,41.361707882,70744,14295,|[[[-83.883678, 41.165751], [-83.414577, 41.165751], [-83.414577, 41.61911], [-83.883678, 41.61911], [-83.883678, 41.165751]]]|
39175,Wyandot County,39175,None,-83.304372505,40.84236898,19021,2223,|[[[-83.515883, 40.686816], [-83.11136, 40.686816], [-83.11136, 40.993491], [-83.515883, 40.993491], [-83.515883, 40.686816]]]|
