fsid,name,fips,lsad,longitude,latitude,properties,atRisk,bounding
45035,Dorchester County,45035,None,-80.406685752,33.07931306,66590,0,|[[[-80.791968, 32.818132], [-80.079028, 32.818132], [-80.079028, 33.334496], [-80.791968, 33.334496], [-80.791968, 32.818132]]]|
45037,Edgefield County,45037,None,-81.966443962,33.772234348,17595,0,|[[[-82.182987, 33.53192], [-81.651759, 33.53192], [-81.651759, 33.976914], [-82.182987, 33.976914], [-82.182987, 33.53192]]]|
45039,Fairfield County,45039,None,-81.121229164,34.395111129,16227,0,|[[[-81.427545, 34.174552], [-80.769926, 34.174552], [-80.769926, 34.572029], [-81.427545, 34.572029], [-81.427545, 34.174552]]]|
45041,Florence County,45041,None,-79.702979211,34.024490994,67666,0,|[[[-80.069878, 33.775357], [-79.31378, 33.775357], [-79.31378, 34.307585], [-80.069878, 34.307585], [-80.069878, 33.775357]]]|
45043,Georgetown County,45043,None,-79.29919793,33.412825053,43063,0,|[[[-79.680904, 33.049793], [-78.926075, 33.049793], [-78.926075, 33.779878], [-79.680904, 33.779878], [-79.680904, 33.049793]]]|
45045,Greenville County,45045,None,-82.370744213,34.894318725,218523,0,|[[[-82.764464, 34.484002], [-82.146792, 34.484002], [-82.146792, 35.21554], [-82.764464, 35.21554], [-82.764464, 34.484002]]]|
45047,Greenwood County,45047,None,-82.125930013,34.153830558,37378,0,|[[[-82.334234, 33.95321], [-81.868346, 33.95321], [-81.868346, 34.409676], [-82.334234, 34.409676], [-82.334234, 33.95321]]]|
45049,Hampton County,45049,None,-81.140702605,32.776276295,14745,0,|[[[-81.427517, 32.551083], [-80.826309, 32.551083], [-80.826309, 33.02663], [-81.427517, 33.02663], [-81.427517, 32.551083]]]|
45051,Horry County,45051,None,-78.976137473,33.904610717,175668,0,|[[[-79.33911, 33.569108], [-78.499301, 33.569108], [-78.499301, 34.299835], [-79.33911, 34.299835], [-79.33911, 33.569108]]]|
45053,Jasper County,45053,None,-81.022113765,32.420584114,19074,0,|[[[-81.28127, 31.995954], [-80.741668, 31.995954], [-80.741668, 32.753058], [-81.28127, 32.753058], [-81.28127, 31.995954]]]|
45055,Kershaw County,45055,None,-80.59021843,34.338798868,39859,0,|[[[-80.879227, 34.068972], [-80.283965, 34.068972], [-80.283965, 34.614765], [-80.879227, 34.614765], [-80.879227, 34.068972]]]|
45057,Lancaster County,45057,None,-80.70542338,34.686681905,47542,0,|[[[-80.909535, 34.457776], [-80.408373, 34.457776], [-80.408373, 35.076277], [-80.909535, 35.076277], [-80.909535, 34.457776]]]|
45059,Laurens County,45059,None,-82.005934036,34.483567735,39518,0,|[[[-82.314857, 34.203148], [-81.64354, 34.203148], [-81.64354, 34.785554], [-82.314857, 34.785554], [-82.314857, 34.203148]]]|
45061,Lee County,45061,None,-80.254523934,34.163293657,13154,0,|[[[-80.481318, 33.952002], [-80.000594, 33.952002], [-80.000594, 34.367958], [-80.481318, 34.367958], [-80.481318, 33.952002]]]|
45063,Lexington County,45063,None,-81.272177905,33.902290919,134850,0,|[[[-81.571899, 33.652919], [-80.924603, 33.652919], [-80.924603, 34.197587], [-81.571899, 34.197587], [-81.571899, 33.652919]]]|
45065,McCormick County,45065,None,-82.309878378,33.899549798,11747,0,|[[[-82.594631, 33.589925], [-82.04513, 33.589925], [-82.04513, 34.081223], [-82.594631, 34.081223], [-82.594631, 33.589925]]]|
45067,Marion County,45067,None,-79.362510123,34.080058621,0,None,|[[[-79.57188, 33.694235], [-79.126457, 33.694235], [-79.126457, 34.300572], [-79.57188, 34.300572], [-79.57188, 33.694235]]]|
45069,Marlboro County,45069,None,-79.678722623,34.602060333,19935,0,|[[[-79.934621, 34.297994], [-79.450024, 34.297994], [-79.450024, 34.806754], [-79.934621, 34.806754], [-79.934621, 34.297994]]]|
45071,Newberry County,45071,None,-81.600121083,34.289812316,26700,0,|[[[-81.945019, 34.070839], [-81.316911, 34.070839], [-81.316911, 34.533652], [-81.945019, 34.533652], [-81.945019, 34.070839]]]|
45073,Oconee County,45073,None,-83.065856222,34.753475112,58961,0,|[[[-83.353928, 34.472204], [-82.822714, 34.472204], [-82.822714, 35.056021], [-83.353928, 35.056021], [-83.353928, 34.472204]]]|
45075,Orangeburg County,45075,None,-80.800299736,33.438991479,59294,0,|[[[-81.373494, 33.176907], [-80.221479, 33.176907], [-80.221479, 33.707131], [-81.373494, 33.707131], [-81.373494, 33.176907]]]|
45077,Pickens County,45077,None,-82.725242153,34.887341779,61144,0,|[[[-82.943604, 34.609007], [-82.476455, 34.609007], [-82.476455, 35.085699], [-82.943604, 35.085699], [-82.943604, 34.609007]]]|
45079,Richland County,45079,None,-80.903085957,34.021846022,159414,0,|[[[-81.345328, 33.743237], [-80.596205, 33.743237], [-80.596205, 34.26876], [-81.345328, 34.26876], [-81.345328, 33.743237]]]|
45081,Saluda County,45081,None,-81.726921852,34.006096151,14668,0,|[[[-82.010272, 33.81451], [-81.471972, 33.81451], [-81.471972, 34.187645], [-82.010272, 34.187645], [-82.010272, 33.81451]]]|
45083,Spartanburg County,45083,None,-81.990827473,34.931246573,149315,0,|[[[-82.226573, 34.580175], [-81.711566, 34.580175], [-81.711566, 35.196222], [-82.226573, 35.196222], [-82.226573, 34.580175]]]|
45085,Sumter County,45085,None,-80.382316033,33.91617218,57450,0,|[[[-80.646714, 33.643911], [-79.893377, 33.643911], [-79.893377, 34.168696], [-80.646714, 34.168696], [-80.646714, 33.643911]]]|
45087,Union County,45087,None,-81.61941543,34.689281582,18234,0,|[[[-81.854002, 34.445027], [-81.415894, 34.445027], [-81.415894, 34.913027], [-81.854002, 34.913027], [-81.854002, 34.445027]]]|
45089,Williamsburg County,45089,None,-79.727712028,33.619925493,28407,0,|[[[-80.101697, 33.304944], [-79.317041, 33.304944], [-79.317041, 33.891738], [-80.101697, 33.891738], [-80.101697, 33.304944]]]|
45091,York County,45091,None,-81.184352786,34.974756703,115194,0,|[[[-81.492385, 34.820332], [-80.865039, 34.820332], [-80.865039, 35.164883], [-81.492385, 35.164883], [-81.492385, 34.820332]]]|
